Date,Bird,Time,LeftPecks,RightPecks,LeftSeed,RightSeed,source_sheet,Notes,CoolDown
2025-10-05,Northern Cardinal,18:04:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,06:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,06:52:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,06:53:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,06:55:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,07:47:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,07:55:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,10:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,10:04:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,10:05:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,10:07:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,10:58:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,11:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,11:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,11:03:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:34:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:37:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:38:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:40:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,15:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:03:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:05:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:22:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-06,Northern Cardinal,18:23:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,07:37:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,07:38:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,10:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,10:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,11:26:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,11:27:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,11:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,11:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,11:40:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Carolina Wren,11:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,12:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,12:36:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,15:36:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,15:39:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,15:40:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,15:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,16:15:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,16:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,16:18:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,16:19:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,17:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,17:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,17:36:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,17:38:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-07,Northern Cardinal,17:39:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,07:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,07:18:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,07:19:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:09:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:10:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:12:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:15:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,13:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:45:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:46:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:49:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,14:57:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,15:46:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,15:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,15:52:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,17:27:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,17:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,17:34:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,17:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,18:09:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,18:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,18:14:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-08,Northern Cardinal,18:21:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,07:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,07:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,07:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,07:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,08:38:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,08:40:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,08:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,08:42:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,09:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,09:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,10:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,11:20:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,11:27:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,11:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,11:44:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,11:45:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:12:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:14:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:15:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:18:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:56:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,12:57:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,13:14:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,13:17:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,13:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,13:49:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,13:51:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,14:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,14:29:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,14:52:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,15:49:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,16:27:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,16:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,16:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,16:34:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,18:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,18:15:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,18:16:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-09,Northern Cardinal,18:17:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,07:10:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,07:12:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,07:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,08:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,08:54:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,08:56:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:12:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:22:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:24:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:25:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:43:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Blue Jay,11:44:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:52:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:54:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,11:55:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,12:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,13:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,13:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,13:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,13:40:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,13:43:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,14:23:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,14:24:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,14:25:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,14:27:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,15:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,15:42:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,15:59:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,16:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,16:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,16:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,16:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,16:33:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,17:20:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,17:21:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,17:23:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,18:29:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-10,Northern Cardinal,18:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,06:58:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,06:59:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,07:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Blue Jay,08:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,08:17:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,08:18:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,08:20:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,08:53:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,08:55:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,09:29:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,09:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,09:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,11:06:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,11:43:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,11:44:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:04:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:51:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:53:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:54:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,12:55:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Blue Jay,12:58:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Blue Jay,12:59:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:42:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:57:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,13:58:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,14:44:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,14:46:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,14:47:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,14:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,14:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,15:24:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,15:25:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,15:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:03:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:06:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:07:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:09:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:22:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:24:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:26:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,16:49:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:01:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:20:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:28:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:29:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:34:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:35:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:36:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-11,Northern Cardinal,17:38:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:10:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:11:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:14:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:45:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:47:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,07:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,08:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,08:04:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,08:06:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,08:08:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:41:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:42:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:44:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:45:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:48:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,09:50:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,10:00:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,10:02:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,10:13:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,10:14:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Blue Jay,11:22:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Northern Cardinal,11:30:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Black-capped Chickadee,11:31:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
2025-10-12,Black-capped Chickadee,11:32:00,,,Paradise Mix,Paradise Mix,essex_fells_nj_07021,,1 min
